listing_id,5_stars,availability_365,borough,coordinates,host_id,host_name,is_rated,last_review,name,neighbourhood,number_of_reviews,number_of_stays,reviews_per_month,room_type,price,rating,listing_added
23435772,0.647333709194817,27,Brooklyn,"(40.65281, -73.96581)",14235061,Javier,1,2019-07-07,Lakeside View in Brooklyn - its true!,Flatbush,10,12.0,0.62,Private room,59.0,3.464591522297244,2019-01-01
23437788,0.6127701456341106,240,Manhattan,"(40.76483, -73.96675)",56283770,Lia,1,2018-08-16,Premier Location 2 Blocks to Central Park E. 62nd!,Upper East Side,1,1.2,0.09,Entire home/apt,225.0,3.952693875045977,2018-02-10
23437793,0.8762660533990327,269,Queens,"(40.7605, -73.92795)",11581619,Stacey,1,2019-06-30,2 blocks to train -15min to Central Park - Astoria,Long Island City,45,54.0,2.89,Entire home/apt,100.0,4.716607193667468,2018-12-25
23438247,0.8345315408227029,25,Brooklyn,"(40.70488, -73.94100999999998)",174838471,Renato,1,2019-06-25,Modern Brooklyn Duplex with Private Rooftop,Williamsburg,38,45.6,2.31,Private room,96.0,4.517099184456507,2018-12-20
23451817,0.0,0,Brooklyn,"(40.71356, -73.95276)",17487184,Emmanouela,0,2018-03-13,Spacious 1BR Apartment,Williamsburg,0,0.0,0.0,Entire home/apt,150.0,4.014196087460434,2018-04-27
23455982,0.0,0,Manhattan,"(40.72107000000001, -73.9834)",4781753,Rhian,0,2018-03-13,1 SUNNY MASTER BEDROOM LOWER EAST SIDE,Lower East Side,0,0.0,0.0,Private room,100.0,4.014196087460434,2018-09-16
23462240,0.0,0,Brooklyn,"(40.69176, -73.94261)",118086005,Noa,0,2018-03-13,Cozy Room in Brooklyn,Bedford-Stuyvesant,0,0.0,0.0,Private room,50.0,4.014196087460434,2018-09-10
23466034,0.6795495090804041,0,Brooklyn,"(40.71876, -73.94440999999998)",28316764,Zachary,1,2018-03-13,Cozy Room Available in Brooklyn,Williamsburg,4,4.8,0.24,Private room,52.0,4.328777755049032,2017-09-07
23468785,0.7592312545468419,20,Manhattan,"(40.74085, -74.00379000000002)",19043062,Regi,1,2019-06-28,Luxe Master Bdrm Chelsea Doorman Gym/RoofDeck/Elev,Chelsea,34,40.8,2.24,Private room,80.0,4.258997573205942,2018-12-23
23469535,0.6876236345388347,135,Bronx,"(40.843, -73.84806)",175152359,Massiel,1,2019-06-23,"Your Room at Roselle’s, Bronx",Westchester Square,2,2.4,0.13,Private room,65.0,4.852252993844294,2018-12-18
23484328,0.0,0,Brooklyn,"(40.68493, -73.90881999999998)",6047516,Fejir,0,2019-05-14,BEAUTIFUL SUNNY ROOM!,Bushwick,0,0.0,0.0,Private room,25.0,4.014196087460434,2018-06-22
23488488,0.0,159,Queens,"(40.75325, -73.93538000000002)",166262295,Barbara,0,2019-05-14,Bright cozy home close to Penn Station NYC❤️,Long Island City,0,0.0,0.0,Entire home/apt,135.0,4.014196087460434,2018-09-30
23500071,0.6151911751904413,20,Brooklyn,"(40.70333, -73.92933000000002)",84503565,Jason,1,2019-05-14,"The Perfect Brooklyn Apt, Bushwick/Williamsburg",Bushwick,2,2.4,0.13,Private room,100.0,4.826158482972379,2018-11-08
23513769,0.6672612823660418,17,Bronx,"(40.83452, -73.93143)",175583687,Quisqueya,1,2019-06-07,Lower Duplex w/Private Access+Bath by Yankees stop,Highbridge,32,38.4,2.07,Private room,80.0,3.202506997388064,2018-12-02
23514583,0.8677524822535911,5,Manhattan,"(40.74057, -74.00263000000002)",19043062,Regi,1,2019-06-19,"Luxury High Line Chelsea Doorman, Roof Deck/Gym",Chelsea,21,25.2,1.46,Entire home/apt,150.0,4.969092659517816,2018-12-14
23515323,0.0,0,Brooklyn,"(40.73075, -73.95725)",1687425,Alex,0,2019-06-30,Room with a view in Greenpoint,Greenpoint,0,0.0,0.0,Private room,80.0,4.014196087460434,2018-06-15
23516999,0.0,0,Brooklyn,"(40.71759, -73.95935)",7138515,Nils Und Isabella,0,2019-06-30,"Cozy room prime Williamsburg, 3 min to waterfront",Williamsburg,0,0.0,0.0,Private room,60.0,4.014196087460434,2018-02-10
23520803,0.735037172812742,1,Brooklyn,"(40.68084, -73.98964000000002)",16110255,Jennifer,1,2019-06-30,Spacious one-bedroom apartment in Cobble Hill,Gowanus,11,13.2,1.3,Entire home/apt,130.0,4.218248969514652,2018-12-25
23520855,0.6844229487930443,0,Brooklyn,"(40.71044000000001, -73.9583)",23667219,Zoe,1,2018-09-02,Sunny in Williamsburg: Amazing Location,Williamsburg,6,7.1999999999999975,0.42,Private room,65.0,3.755492294341552,2018-02-27
23525066,0.7788017217374195,106,Manhattan,"(40.72062, -73.98425)",45239300,Sophia,1,2019-07-05,Gorgeous 1-2 BDR apartment in the Lower East Side,Lower East Side,46,55.2,2.88,Entire home/apt,158.0,3.4238721267332566,2018-12-30
23528303,0.7145800684884459,0,Manhattan,"(40.75689000000001, -73.997)",6270663,Joseph,1,2018-10-01,"Location, Luxury, and Ease: Midtown Manhattan Gem",Hell's Kitchen,2,2.4,0.14,Entire home/apt,380.0,4.131236190659894,2018-03-28
23537317,0.6040247629409443,23,Manhattan,"(40.76179000000001, -73.96199)",51368588,Paula,1,2019-06-22,Cozy room on the UES,Upper East Side,30,36.0,1.97,Private room,98.0,4.368082011904846,2018-12-17
23540194,0.7033598148101918,99,Brooklyn,"(40.68832, -73.96366)",67176930,Sophie,1,2019-05-31,"Immaculate townhouse in Clinton Hill, Brooklyn",Clinton Hill,2,2.4,0.17,Entire home/apt,450.0,4.078581099310698,2018-11-25
23544438,0.6892791728805558,124,Manhattan,"(40.72434000000001, -73.99531999999998)",175900532,Wyatt,1,2019-07-02,"Nolita One Bedroom, in heart of town very quiet",Nolita,21,25.2,1.46,Entire home/apt,200.0,3.244387113586024,2018-12-27
23544588,0.6376980873086476,69,Manhattan,"(40.74016, -73.98735)",30672354,Malin,1,2018-07-27,Spacious Apartment in the heart of Manhattan!,Flatiron District,4,4.8,0.24,Entire home/apt,290.0,4.122571891993118,2018-01-21
23548260,0.6701320231935475,2,Manhattan,"(40.74248, -73.99568000000002)",52751563,Rory,1,2019-06-02,Spacious one bedroom apartment in Chelsea,Chelsea,32,38.4,2.03,Entire home/apt,96.0,3.4867066469741386,2018-11-27
23559016,0.7648006412420683,7,Brooklyn,"(40.71081, -73.94965)",173021064,Katie,1,2018-04-22,Lovely room in heart of Williamsburg,Williamsburg,2,2.4,0.13,Private room,75.0,3.4168064154548707,2017-10-17
23560164,0.683358640692043,0,Manhattan,"(40.74968, -73.98951)",38202756,Zihan,1,2018-04-01,**Spacious 47th-Floor Apt** Convenient Location,Chelsea,4,4.8,0.24,Entire home/apt,186.0,3.4850127517959204,2017-09-26
23565616,0.9317041135902469,120,Queens,"(40.73182, -73.87579000000002)",40078965,Nina,1,2019-07-04,Studio apartment w/ balcony near subway!,Elmhurst,29,34.8,1.81,Entire home/apt,95.0,4.951519969854643,2018-12-29
23566549,0.8286161091029668,0,Manhattan,"(40.81061, -73.95125)",139935139,LeMar,1,2019-07-06,Harlem Gem,Harlem,12,14.4,0.8,Entire home/apt,150.0,4.981079984476921,2018-12-31
23568057,0.7657055431948954,41,Queens,"(40.74253, -73.88962)",65171233,Cha,1,2019-07-05,Monkey Jackson height cozy,Elmhurst,31,37.2,2.21,Private room,65.0,4.16669863075802,2018-12-30
23572577,0.6645056138335192,47,Brooklyn,"(40.69322, -73.91268000000002)",20302754,Ruben,1,2019-04-22,Sunny Bushwick Bedroom,Bushwick,12,14.4,0.76,Private room,43.0,4.202724673524665,2018-10-17
23574142,0.92798880021744,0,Queens,"(40.68209, -73.73662)",176185168,Janet,1,2018-12-24,queens get away!!,Laurelton,119,142.79999999999995,7.79,Private room,65.0,4.841840024280391,2018-06-20
23575358,0.6697000905195165,43,Manhattan,"(40.73629, -73.98753)",165135574,Kam,1,2019-07-02,Cozy quarters for your getaway!,Gramercy,10,12.0,0.65,Entire home/apt,165.0,3.8834529680613503,2018-12-27
23576132,0.6574207688992861,0,Brooklyn,"(40.71072, -73.94382)",26953965,Jen Supang,1,2018-12-19,Decent Private bedroom in 3 bd apartment.,Williamsburg,4,4.8,0.45,Private room,39.0,3.613155930773933,2018-06-15
23580147,0.6672231028163033,0,Brooklyn,"(40.63164, -74.0292)",66865625,Aiko,1,2018-10-29,Super cozy private room in artist's apartment,Bay Ridge,12,14.4,0.73,Private room,60.0,3.0539381618873893,2018-04-25
23581183,0.0,0,Brooklyn,"(40.70794, -73.94404)",52763343,Marie,0,2019-06-23,Bright Williamsburg Condo,Williamsburg,0,0.0,0.0,Entire home/apt,250.0,4.014196087460434,2018-06-05
23583380,0.0,0,Brooklyn,"(40.69639, -73.93724)",30436005,Ashley,0,2019-06-23,"Cozy Brooklyn Room, Close to Everything :)",Bedford-Stuyvesant,0,0.0,0.0,Private room,48.0,4.014196087460434,2018-03-20
23583435,0.7192689509998889,338,Queens,"(40.76044, -73.92955)",156557516,Ali,1,2019-06-23,2 bedroom tourist heaven with outdoor space.,Long Island City,54,64.8,3.38,Entire home/apt,200.0,3.2836503628028995,2018-12-18
23593582,0.7582264142897643,144,Brooklyn,"(40.64105, -73.957)",111262060,Jestina,1,2019-06-09,Jestina's Place: Private bedroom &  livingroom!,Flatbush,66,79.2,4.07,Private,70.0,4.16864044093875,2018-12-04
23594177,0.7566263168892491,11,Brooklyn,"(40.68524, -73.97463)",25096301,Ryan,1,2018-08-11,Minimalist Brooklyn Artist's Loft (Fort Greene),Fort Greene,8,9.6,0.52,Entire home/apt,150.0,4.091972839328411,2018-02-05
23605182,0.7270469654762206,358,Manhattan,"(40.76032, -73.95164)",76939238,Fiorella,1,2019-03-17,Beautiful Private Room 5 min away from Mid-town,Roosevelt Island,1,1.2,0.26,Private room,70.0,3.6212342060081193,2018-09-11
23608665,0.7456171924891305,162,Brooklyn,"(40.68086, -73.9926)",6787883,Gabriela,1,2019-05-19,Huge bedroom with lots of light & free yoga/sauna!,Carroll Gardens,20,24.0,1.31,Private room,74.0,3.3141199872366416,2018-11-13
23612284,0.8431527283359659,0,Brooklyn,"(40.69466, -73.97151)",2485076,Jacob,1,2019-06-02,"Spacious, sunny duplex in Fort Greene, Brooklyn",Fort Greene,20,24.0,1.27,Entire home/apt,148.0,4.781868731694567,2018-11-27
23613805,0.0,331,Manhattan,"(40.74681, -73.97910999999998)",176651039,Lindsay,0,2018-10-07,Apartment near Grand Central. Great Location,Murray Hill,0,0.0,0.0,Entire home/apt,140.0,4.014196087460434,2018-05-10
23614276,0.6797852502119583,322,Queens,"(40.71895, -73.84249)",176660539,Veronica,1,2018-10-07,"Apto En la exclusiva zona Austin St, Forest Hills",Forest Hills,3,3.6,0.29,Private room,120.0,3.7859878251140064,2018-04-03
23631288,0.7397744351974629,117,Manhattan,"(40.71967, -73.98311)",173406651,Dan,1,2019-03-29,Lower East Side Oasis  (private room),Lower East Side,29,34.8,2.02,Private room,110.0,3.726953055896173,2018-09-23
23633872,0.7615162555667059,10,Brooklyn,"(40.67413, -73.9398)",91182678,David,1,2018-07-23,Private Room in Crown Heights,Crown Heights,10,12.0,0.64,Private room,42.0,4.327904147985188,2018-01-17
23643300,0.6560535387976217,0,Brooklyn,"(40.65609, -73.95781)",38672932,Meg,1,2019-05-12,Brooklyn One-bedroom: steps from Prospect Park,Prospect-Lefferts Gardens,6,7.1999999999999975,0.39,Entire home/apt,70.0,4.602431160360329,2018-11-06
23644644,0.6799021988942673,0,Queens,"(40.77462, -73.91020999999998)",52549310,Melissa,1,2018-08-05,"Private, Spacious 2BR Apt",Ditmars Steinway,6,7.1999999999999975,0.38,Private room,70.0,4.030371274764985,2018-01-30
23650568,0.840404118443412,42,Queens,"(40.76324, -73.77111)",24771677,Noelle,1,2019-06-30,2 Bedroom by Bayside Train 21 mins from Manhattan,Bayside,45,54.0,2.84,Entire home/apt,200.0,4.943973144544254,2018-12-25
23652689,0.7203484493092501,0,Manhattan,"(40.81798, -73.93956)",157845873,Rainier,1,2019-04-25,Harlem Hideaway,Harlem,53,63.6,3.33,Private room,115.0,3.9057182919016813,2018-10-20
23654584,0.8184687663487954,362,Manhattan,"(40.76534, -73.98701)",175180318,Gúney,1,2019-06-30,Comfortable Shared Apt  In Midtown,Hell's Kitchen,59,70.8,3.64,Shared room,75.0,4.86969366910138,2018-12-25
23661749,0.7848179623261374,0,Brooklyn,"(40.68303, -73.96316999999998)",24595687,Virginia,1,2018-06-27,Neat room at great location,Clinton Hill,1,1.2,0.08,Private room,75.0,4.939580238083455,2017-12-22
23668732,0.7228161856981841,246,Manhattan,"(40.74677, -73.98698)",177174475,Alberto,1,2019-03-30,Family Studio beside Empire State #3,Midtown,6,7.1999999999999975,0.4,Entire home/apt,120.0,4.129860299786616,2018-09-24
23668738,0.7211639583254262,218,Manhattan,"(40.74826, -73.98873)",177174475,Alberto,1,2019-03-10,Deluxe Studio view Empire State #8,Midtown,7,8.4,0.96,Entire home/apt,137.0,3.4015519066675286,2018-09-04
23668739,0.7009147694569522,200,Manhattan,"(40.74825, -73.98853000000003)",177174475,Alberto,1,2019-04-01,Family Studio besides Empire State Building #59,Midtown,3,3.6,0.51,Entire home/apt,120.0,4.092412190306848,2018-09-26
23668975,0.0,0,Manhattan,"(40.8331, -73.94346999999998)",130804,Heather,0,2019-06-26,Live like a New Yorker!  Easy access to all...,Washington Heights,0,0.0,0.0,Private room,65.0,4.014196087460434,2018-08-03
23683520,0.7251858366021315,215,Brooklyn,"(40.6832, -73.93469)",90834217,Antoinette,1,2019-06-26,Brownstone 439,Bedford-Stuyvesant,53,63.6,3.44,Entire home/apt,125.0,3.113250330039563,2018-12-21
23684655,0.621141383920788,83,Queens,"(40.70741, -73.91421)",10964365,Ermina,1,2019-05-25,Comfy and Spacious Oasis in Artsy Neighborhood,Ridgewood,13,15.6,0.82,Private room,55.0,3.5072699829671787,2018-11-19
23685538,0.6929387244985633,0,Queens,"(40.70739, -73.81326999999997)",37286422,Abir,1,2018-08-09,1 bedroom in a 2 bedroom house,Briarwood,18,21.6,1.15,Private room,45.0,4.318492600146436,2018-02-03
23685999,0.0,0,Queens,"(40.77127, -73.87123000000003)",22779744,April,0,2019-07-03,1bedroom with private bathroom,East Elmhurst,0,0.0,0.0,Private room,100.0,4.014196087460434,2018-09-14
23687344,0.7896198542067838,28,Manhattan,"(40.80554, -73.95586)",27046912,Tara & Carl,1,2019-07-03,"Large Room in Brownstone, heart of historic Harlem",Harlem,41,49.2,2.56,Private room,81.0,4.093975137929542,2018-12-28
23696307,0.6292368257452826,2,Brooklyn,"(40.69219, -73.95851)",3464870,Nina,1,2019-06-09,"Lovely 2 bdr loft in Clinton Hill, Brooklyn",Bedford-Stuyvesant,11,13.2,0.8,Entire home/apt,150.0,3.587723913557429,2018-12-04
23698480,0.0,0,Brooklyn,"(40.72407000000001, -73.94762)",5022499,Bryan,0,2018-07-01,Compact & Cozy Greenpoint Room,Greenpoint,0,0.0,0.0,Private room,40.0,4.014196087460434,2018-03-03
23709593,0.634700549894669,38,Manhattan,"(40.82165, -73.95593000000002)",128416096,Jennifer,1,2018-07-01,SUNNY X-LARGE ROOM WITH RIVER VIEWS,Harlem,1,1.2,0.08,Private room,55.0,3.5902975377998683,2017-12-26
23713825,0.8050786503035918,178,Manhattan,"(40.80386, -73.93618000000002)",145252418,Claudio,1,2019-07-07,Private Room,East Harlem,47,56.4,3.41,Private room,80.0,4.607972235788403,2019-01-01
23714854,0.8827568046921339,86,Manhattan,"(40.71262, -73.99592)",48911266,Tess,1,2019-05-15,Gorgeous Room in Downtown Designer Apartment,Two Bridges,17,20.4,1.31,Private room,119.0,4.588489699878041,2018-11-09
23716003,0.0,0,Brooklyn,"(40.69244000000001, -73.96625999999998)",109874158,Zac,0,2019-06-30,Private room in beautiful Brooklyn apartment,Clinton Hill,0,0.0,0.0,Private room,45.0,4.014196087460434,2018-08-21
23718065,0.6537030615630123,326,Queens,"(40.75373, -73.91901999999997)",177761074,Alexandra,1,2019-06-30,Room for rent in a family house,Long Island City,1,1.2,1.0,Private room,60.0,4.538122423588146,2018-12-25
23741795,0.7313320392445227,38,Brooklyn,"(40.67774, -73.95742)",75469247,Chiara,1,2019-06-24,"Cozy, Eclectic Brooklyn Getaway",Crown Heights,39,46.8,2.44,Entire home/apt,105.0,4.1765061310087965,2018-12-19
23744530,0.6872215576886459,7,Manhattan,"(40.80201, -73.95774)",3447309,Mie,1,2018-12-09,Very Spacious 1BR with Park View,Harlem,1,1.2,0.14,Entire home/apt,89.0,3.19594231263277,2018-06-05
23748601,0.8599273363023259,0,Brooklyn,"(40.68352, -73.92009)",477787,Juliette,1,2019-05-26,"Spacious Park View Parlor Floor, Artists Townhouse",Bedford-Stuyvesant,48,57.6,3.04,Entire home/apt,112.0,4.6413578189404765,2018-11-20
23751205,0.0,267,Manhattan,"(40.70791, -74.00445)",12243051,Sonder,0,2018-04-01,Sonder | 180 Water | Bold 1BR + Rooftop,Financial District,0,0.0,0.0,Entire home/apt,227.0,4.014196087460434,2018-06-11
23755278,0.7086984324146534,0,Manhattan,"(40.82383, -73.94037)",105825171,Benjamin,1,2018-04-01,SPACIOUS HARLEM APT,Harlem,2,2.4,0.13,Private room,93.0,4.497058677967353,2017-09-26
23761645,0.6717306358696633,343,Bronx,"(40.89691, -73.85121)",16851857,Paul,1,2019-02-27,2BR Wakefield Bronx 20 min NYC 10 min  Westchester,Wakefield,11,13.2,0.75,Entire home/apt,69.0,4.149161684659092,2018-08-24
23765706,0.6151593251958036,195,Manhattan,"(40.75068, -73.99811)",25939370,Petar,1,2019-03-31,Beautiful Large 1br in the middle of Manhattan,Chelsea,6,7.1999999999999975,0.5,Entire home/apt,172.0,4.604553729432693,2018-09-25
23772926,0.7547075375174891,0,Manhattan,"(40.76521, -73.96491)",20333472,Mitchell,1,2018-04-20,"Spacious studio, centrally located to all of NYC",Upper East Side,2,2.4,0.13,Entire home/apt,166.0,4.407200397008598,2017-10-15
23779181,0.6750239229550968,0,Manhattan,"(40.79232, -73.94634)",3734637,Ty,1,2019-04-29,Sunny Bedroom in East Harlem,East Harlem,5,6.0,0.33,Private room,30.0,3.3030387498696245,2018-10-24
23784779,0.7625790147743574,3,Manhattan,"(40.71179, -73.99848)",19909972,Jayu,1,2019-07-06,Downtown private room (Queen Bed) + BREAKFAST,Two Bridges,129,154.79999999999995,8.27,Private room,160.0,3.4203062905778987,2018-12-31
23785875,0.9135024518708734,286,Manhattan,"(40.85395, -73.93335)",137916804,Asia,1,2019-07-01,Large Manhattan Duplex 30 mins to Times Square!,Washington Heights,31,37.2,2.16,Entire home/apt,300.0,4.845210699069887,2018-12-26
23792629,0.0,71,Queens,"(40.77241, -73.8238)",110965771,Wilson,0,2019-06-29,(AB) 2 rooms - 4 ppl  private and sharing bath,Flushing,0,0.0,0.0,Private room,100.0,4.014196087460434,2018-04-11
23792656,0.7887187321308835,290,Brooklyn,"(40.65924, -73.94959)",176001804,Garcia,1,2019-06-29,G&G Brooklyn Palace,Prospect-Lefferts Gardens,68,81.6,4.45,Entire home/apt,125.0,3.021043538675153,2018-12-24
23792770,0.0,0,Queens,"(40.77337, -73.82500999999998)",110965771,Wilson,0,2019-06-17,(BC) 2 rooms 4 ppl 1 sharing bath,Flushing,0,0.0,0.0,Private room,100.0,4.014196087460434,2018-08-13
23807600,0.6353310162390378,302,Queens,"(40.75122, -73.87977)",178665352,Andrea,1,2019-06-17,A Gem close to every Borough in NYC!!,Jackson Heights,23,27.6,1.49,Entire home/apt,195.0,4.062856326966044,2018-12-12
23808715,0.9343453908213968,0,Manhattan,"(40.7211, -73.97966)",26502283,Nick,1,2018-05-28,Perfect Spot For Your Next NYC Visit,East Village,14,16.8,0.89,Entire home/apt,125.0,4.581167329564963,2017-11-22
23808895,0.0,53,Brooklyn,"(40.71297, -73.94242)",178654047,Ksenia,0,2019-05-27,Friendly & nice place for family,Williamsburg,0,0.0,0.0,Entire home/apt,190.0,4.014196087460434,2018-09-20
23811541,0.7456908411249025,189,Manhattan,"(40.76155, -73.98619000000002)",23255533,Aravind,1,2019-05-27,"Luxury Apartment close to Time Square, NYC",Theater District,10,12.0,1.24,Private room,139.0,4.091932693984159,2018-11-21
23822397,0.8121758506613763,167,Brooklyn,"(40.70336, -73.91998000000002)",2793254,Johnny,1,2019-07-01,Sunny room in Bushwick loft with private balcony,Bushwick,25,30.0,1.62,Private room,75.0,4.682667391375347,2018-12-26
23839013,0.6998087988670879,19,Staten Island,"(40.61758, -74.09111999999998)",148130073,Sebastian,1,2019-06-25,New 2-Bedrooms on Grymes Hill,Grymes Hill,69,82.8,4.47,Entire home/apt,110.0,3.4345725737612134,2018-12-20
23839939,0.6660585052456289,293,Manhattan,"(40.73959, -74.00105)",70307702,Sam,1,2019-07-02,"*Location, Location | Chelsea | Meat Packing*",Chelsea,36,43.2,2.44,Entire home/apt,199.0,3.465238154256264,2018-12-27
23842721,0.8209017784949678,272,Brooklyn,"(40.68033, -73.94248)",12387523,Wendy,1,2019-06-26,Wendy's New York Homestay,Bedford-Stuyvesant,27,32.4,2.05,Private room,47.0,4.806036553519885,2018-12-21
23857107,0.6227631027992684,66,Manhattan,"(40.71359, -74.01049)",16308520,Ryan,1,2019-06-11,Spacious 1 Bedroom in TriBeCa,Tribeca,8,9.6,0.51,Entire home/apt,150.0,3.297914987423604,2018-12-06
23857159,0.6486884382323602,0,Brooklyn,"(40.66307000000001, -73.99481999999998)",14476858,Kola,1,2018-03-19,1Br available in luxury building Park Slope,Sunset Park,1,1.2,0.06,Private room,106.0,3.522159536214444,2017-09-13
23857837,0.6609707743047271,59,Queens,"(40.69729, -73.90571)",140057330,Joey,1,2019-06-24,Renovated room perfect for 2 guests exploring NYC,Ridgewood,22,26.4,1.53,Private room,50.0,3.1004677523255566,2018-12-19
23859280,0.7633186114287827,364,Bronx,"(40.87257, -73.9009)",9808458,Zain,1,2018-10-19,Travelers Cozy New York Getaway,Kingsbridge,2,2.4,0.21,Private room,65.0,3.213034046304488,2018-04-15
23860047,0.7141193748982618,3,Brooklyn,"(40.62301, -73.96253)",27615247,Judy,1,2018-07-24,Beautiful 4 Bedroom Apartment,Midwood,3,3.6,0.24,Entire home/apt,150.0,3.700180043257737,2018-01-18
23869761,0.6054295857419928,0,Brooklyn,"(40.69941, -73.93633)",29326392,Ben,1,2018-03-27,Cozy Bedroom with Queen Size Bed,Bushwick,1,1.2,0.06,Private room,31.0,4.58464328507321,2017-09-21
23873057,0.6241518474218694,0,Brooklyn,"(40.71999, -73.9417)",13754273,Erin,1,2018-07-31,Sunny and Spacious East Williamsburg Room,Williamsburg,6,7.1999999999999975,0.45,Private room,60.0,4.981071240819231,2018-01-25
23875454,0.7535843440208422,0,Manhattan,"(40.84591, -73.94059)",179376942,Sebastian,1,2018-05-04,Great Room in Great apt!,Washington Heights,2,2.4,0.14,Private room,50.0,3.477081083077964,2017-10-29
23877625,0.686667519417682,297,Brooklyn,"(40.68311, -73.93124)",179397918,Eva,1,2019-06-26,Bright 2BR  Private Backyard 25 min to  Manhattan!,Bedford-Stuyvesant,60,72.0,3.88,Entire home/apt,175.0,4.347089123014195,2018-12-21
23892803,0.6673777212622627,9,Brooklyn,"(40.68215, -73.93644)",23839989,Carlos,1,2018-12-30,Beautifully Renovated Brownstone Apartment,Bedford-Stuyvesant,4,4.8,0.31,Entire home/apt,95.0,3.0480602322439365,2018-06-26
23898007,0.7165229355813432,0,Brooklyn,"(40.69309000000001, -73.92399999999998)",179594570,Elise,1,2018-04-19,Urban Boudoir Available with Back Yard Access,Bushwick,1,1.2,0.07,Private,48.0,4.012752243945804,2017-10-14
23898727,0.0,0,Brooklyn,"(40.68208, -73.98093)",2776635,Manisha,0,2019-01-02,Beautiful 1 bdrm in 3 bdrm (10 mins to Manhattah),Gowanus,0,0.0,0.0,Private room,100.0,4.014196087460434,2018-06-10
23901252,0.6552487938062426,0,Manhattan,"(40.75307, -73.97162)",100238132,Michael,1,2019-01-02,Wyndham Midtown 45 (1 Bedroom Presidential) 3A,Midtown,5,6.0,0.35,Entire home/apt,269.0,4.560657406119778,2018-06-29
23902905,0.6428597748702893,56,Manhattan,"(40.75693, -73.97078)",1429710,Bonnie,1,2019-06-03,Shared Room in Midtown East,Midtown,18,21.6,1.2,Shared room,63.0,3.554304883412435,2018-11-28
23905542,0.6828995004493453,0,Brooklyn,"(40.6785, -73.98209)",1630247,Ben,1,2018-09-09,Lush brownstone apartment in Park Slope,Park Slope,9,10.8,0.58,Entire home/apt,95.0,3.8727391574485184,2018-03-06
23917121,0.8201281087164125,269,Brooklyn,"(40.6824, -73.93045)",179765779,Allegra,1,2019-07-07,"Sunny, Spacious Bed Stuy Dream Apartment",Bedford-Stuyvesant,80,96.0,5.41,Entire home/apt,125.0,4.927977589321396,2019-01-01
23918528,0.6527746284464235,0,Manhattan,"(40.80091, -73.95912)",20585393,Allison,1,2018-05-28,Serene Central Park Getaway,Upper West Side,4,4.8,0.26,Private room,64.0,4.248212113316045,2017-11-22
23921460,0.6582966731845404,342,Queens,"(40.77244, -73.80060999999998)",165257273,Soon,1,2018-10-20,Bright-peaceful room - 30 Min From NYC,Flushing,1,1.2,0.11,Private room,40.0,3.0436753345108585,2018-04-16
23922092,0.6218997865975627,0,Manhattan,"(40.80016, -73.9383)",19472344,Jillian,1,2019-05-12,Modern One-bedroom Apartment in Manhattan,East Harlem,14,16.8,0.91,Entire home/apt,199.0,3.777217240210096,2018-11-06
23925434,0.7539812890755844,365,Brooklyn,"(40.68994, -73.95783)",1903663,Rachel,1,2019-06-09,Brooklyn Brownstone Charm*,Bedford-Stuyvesant,5,6.0,0.32,Private room,50.0,4.7521789747682135,2018-12-04
23926896,0.6606657631599975,5,Manhattan,"(40.86816, -73.93131)",5371388,Ashley,1,2019-06-16,Bright & airy uptown sanctuary,Inwood,3,3.6,0.22,Entire home/apt,100.0,3.9019058555890287,2018-12-11
23937773,0.7167903740475369,0,Brooklyn,"(40.68977, -73.93773)",5628508,Jessica,1,2018-07-23,Sunny artist bedroom in Bedstuy,Bedford-Stuyvesant,7,8.4,0.46,Private room,45.0,3.813270366618888,2018-01-17
23946148,0.7083908540049777,10,Brooklyn,"(40.66169, -73.9979)",15817123,Stephanie,1,2019-06-29,Spacious Studio with Private Patio in Greenwood!,Sunset Park,56,67.2,3.78,Entire home/apt,135.0,3.082185987181367,2018-12-24
23946797,0.8555143373724199,4,Manhattan,"(40.80942, -73.93701)",65059624,Peiyi,1,2019-06-23,Entire apt in Manhattan. 15 mins to Times Square!,East Harlem,118,141.6,8.06,Entire home/apt,50.0,4.83229854860738,2018-12-18
23955297,0.7772795441299507,1,Manhattan,"(40.80731, -73.95155)",30021975,Lucy,1,2018-08-11,Sunny Harlem room: Ideal sublet for summer intern,Harlem,2,2.4,0.15,Private room,49.0,4.994513546734283,2018-02-05
23955348,0.7509676731196469,6,Manhattan,"(40.72574, -73.98272)",180126576,P,1,2019-06-02,Sunny East Village 3/2 Apt in Prime Location!,East Village,70,84.0,4.49,Entire home/apt,600.0,3.5979465548058416,2018-11-27
23965460,0.6862013250286205,90,Manhattan,"(40.86058, -73.9274)",157141199,Adeola,1,2019-05-24,Cleo's Royale,Inwood,5,6.0,0.41,Private room,70.0,3.812583617396412,2018-11-18
23966710,0.6308361746787962,48,Queens,"(40.76801, -73.92673)",169166409,Rafael,1,2019-06-29,Private Room in Astoria 15 mins to Manhattan / LGA,Astoria,40,48.0,2.61,Private room,38.0,4.029267334325314,2018-12-24
23973305,0.6844787140678343,157,Manhattan,"(40.77574, -73.94638)",88394152,Jessica,1,2019-06-30,Private Sunny Apartment on the Upper East Side,Upper East Side,20,24.0,1.33,Entire home/apt,120.0,4.1991018831931575,2018-12-25
